EVRG,https://www.sec.gov/Archives/edgar/data/54476/000171126918000012/evrg-06302018x10q.htm
ES,https://www.sec.gov/Archives/edgar/data/13372/000007274118000053/a2018q210-qxdocument.htm
RE,https://www.sec.gov/Archives/edgar/data/1095073/000109507318000029/group10q2q2018.htm
EXC,https://www.sec.gov/Archives/edgar/data/8192/000162828018010287/exc-20180630x10q.htm
EXPE,https://www.sec.gov/Archives/edgar/data/1324424/000132442418000039/a10-qxq22018.htm
EXPD,https://www.sec.gov/Archives/edgar/data/746515/000074651518000029/a20182q10-q.htm
EXR,https://www.sec.gov/Archives/edgar/data/1289490/000162828018010932/exr-06302018x10qq22018.htm
XOM,https://www.sec.gov/Archives/edgar/data/34088/000003408818000039/xom10q2q2018.htm
FFIV,https://www.sec.gov/Archives/edgar/data/1048695/000104869518000025/ffiv10q6302018.htm
FB,https://www.sec.gov/Archives/edgar/data/1326801/000132680118000057/fb-06302018x10q.htm
FAST,https://www.sec.gov/Archives/edgar/data/815556/000081555618000043/fast6301810q.htm
FRT,https://www.sec.gov/Archives/edgar/data/34903/000003490318000024/frt-06302018x10q.htm
FIS,https://www.sec.gov/Archives/edgar/data/1136893/000113689318000044/fis-10xq06x30x2018.htm
FITB,https://www.sec.gov/Archives/edgar/data/35527/000119312518242791/d572603d10q.htm
FE,https://www.sec.gov/Archives/edgar/data/1031296/000103129618000051/fe-06302018x10q.htm
FISV,https://www.sec.gov/Archives/edgar/data/798354/000079835418000017/fisv0630201810-q.htm
FLT,https://www.sec.gov/Archives/edgar/data/1175454/000117545418000027/flt_10-qx06302018.htm
FLIR,https://www.sec.gov/Archives/edgar/data/354908/000035490818000074/flir-06302018x10q.htm
FLS,https://www.sec.gov/Archives/edgar/data/30625/000003062518000067/a06302018financialstatemen.htm
FLR,https://www.sec.gov/Archives/edgar/data/1124198/000110465918049205/a18-14043_110q.htm
FMC,https://www.sec.gov/Archives/edgar/data/37785/000003778518000053/fmc06301810q.htm
FL,https://www.sec.gov/Archives/edgar/data/850209/000085020918000016/fl-20180804x10q.htm
F,https://www.sec.gov/Archives/edgar/data/37996/000003799618000063/f0630201810-q.htm
FBHS,https://www.sec.gov/Archives/edgar/data/1519751/000119312518233151/d622152d10q.htm
BEN,https://www.sec.gov/Archives/edgar/data/38777/000003877718000199/form10q6302018.htm
FCX,https://www.sec.gov/Archives/edgar/data/831259/000083125918000030/fcxq21810-q.htm
GPS,https://www.sec.gov/Archives/edgar/data/39911/000003991118000134/q2201810-qdocument.htm
GRMN,https://www.sec.gov/Archives/edgar/data/1121788/000161577418007281/s111561_10q.htm
IT,https://www.sec.gov/Archives/edgar/data/749251/000074925118000013/a06302018-10q.htm
GD,https://www.sec.gov/Archives/edgar/data/40533/000004053318000043/gd-2018070110q.htm
GE,https://www.sec.gov/Archives/edgar/data/40545/000004054518000061/ge2q201810-q.htm
GM,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000089/gm2018q2.htm
GPC,https://www.sec.gov/Archives/edgar/data/40987/000004098718000017/gpc_06302018x10q.htm
GILD,https://www.sec.gov/Archives/edgar/data/882095/000088209518000022/q218form10-q.htm
GPN,https://www.sec.gov/Archives/edgar/data/1123360/000112336018000026/gpn20180630-10q.htm
GT,https://www.sec.gov/Archives/edgar/data/42582/000095012318007055/gt-q2201810q.htm
GWW,https://www.sec.gov/Archives/edgar/data/277135/000027713518000023/gww2018063018-10q.htm
HAL,https://www.sec.gov/Archives/edgar/data/45012/000004501218000120/hal_06302018-10q.htm
HBI,https://www.sec.gov/Archives/edgar/data/1359841/000135984118000078/hbi-20180630x10q.htm
HOG,https://www.sec.gov/Archives/edgar/data/793952/000079395218000050/hog-07012018x10q.htm
HIG,https://www.sec.gov/Archives/edgar/data/874766/000087476618000040/hig6302018-10xqdocument.htm
HAS,https://www.sec.gov/Archives/edgar/data/46080/000004608018000118/maindocument001.htm
HCA,https://www.sec.gov/Archives/edgar/data/860730/000119312518238342/d554060d10q.htm
HCP,https://www.sec.gov/Archives/edgar/data/765880/000162828018010344/hcp-10q6302018.htm
HP,https://www.sec.gov/Archives/edgar/data/46765/000155837018006102/hp-20180630x10q.htm
HSIC,https://www.sec.gov/Archives/edgar/data/1000228/000100022818000039/the10q_2q18.htm
HSY,https://www.sec.gov/Archives/edgar/data/47111/000004711118000035/a2018_formx10-qq2.htm
HES,https://www.sec.gov/Archives/edgar/data/4447/000156459018018485/hes-10q_20180630.htm
HPE,https://www.sec.gov/Archives/edgar/data/1645590/000162828018011596/hpe-07312018x10qq3.htm
HLT,https://www.sec.gov/Archives/edgar/data/1585689/000158568918000122/q22018hwhfsandmda.htm
HFC,https://www.sec.gov/Archives/edgar/data/48039/000004803918000057/hfc6-30x201810q.htm
HOLX,https://www.sec.gov/Archives/edgar/data/859737/000085973718000012/holx_q3-2018.htm
HD,https://www.sec.gov/Archives/edgar/data/354950/000035495018000051/hd_10qx07292018.htm
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041318002303/c91619_10q.htm
HRL,https://www.sec.gov/Archives/edgar/data/48465/000004846518000039/hrl-20180729x10q.htm
HST,https://www.sec.gov/Archives/edgar/data/1061937/000095012318007634/hst-10q_20180630.htm
HPQ,https://www.sec.gov/Archives/edgar/data/47217/000004721718000044/hp-73118x10q.htm
HUM,https://www.sec.gov/Archives/edgar/data/49071/000004907118000100/hum-20180630x10q.htm
HBAN,https://www.sec.gov/Archives/edgar/data/49196/000004919618000052/hban20180630_10q.htm
HII,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000027/hii2018q210-q0630.htm
IDXX,https://www.sec.gov/Archives/edgar/data/874716/000087471618000012/idxx2018q210-q.htm
INFO,https://www.sec.gov/Archives/edgar/data/1598014/000159801418000103/q21810q.htm
ITW,https://www.sec.gov/Archives/edgar/data/49826/000004982618000089/itw-20180630x10q.htm
ILMN,https://www.sec.gov/Archives/edgar/data/1110803/000111080318000024/fy2018q2form10-q.htm
IR,https://www.sec.gov/Archives/edgar/data/1466258/000146625818000196/ir-10qxq2x06302018.htm
INTC,https://www.sec.gov/Archives/edgar/data/50863/000005086318000022/a0630201810qdocument.htm
ICE,https://www.sec.gov/Archives/edgar/data/1571949/000157194918000011/ice201863010q.htm
IBM,https://www.sec.gov/Archives/edgar/data/51143/000110465918048404/a18-14112_110q.htm
INCY,https://www.sec.gov/Archives/edgar/data/879169/000155837018005974/incy-20180630x10q.htm
IP,https://www.sec.gov/Archives/edgar/data/51434/000005143418000034/ip-6302018xform10xq.htm
IPG,https://www.sec.gov/Archives/edgar/data/51644/000005164418000041/ipgq2201810q.htm
INTU,https://www.sec.gov/ix?doc=/Archives/edgar/data/896878/000089687818000075/a10-qdocumentxfy18q3.htm
ISRG,https://www.sec.gov/Archives/edgar/data/1035267/000103526718000084/isrg-20180630x10q.htm
IPGP,https://www.sec.gov/Archives/edgar/data/1111928/000111192818000111/ipgp-20180630x10q.htm
IQV,https://www.sec.gov/Archives/edgar/data/1478242/000156459018017673/iqv-10q_20180630.htm
IRM,https://www.sec.gov/Archives/edgar/data/1020569/000102056918000082/irm2018630-10q.htm
JEC,https://www.sec.gov/Archives/edgar/data/52988/000005298818000023/jecfy2018q310-q.htm
JBHT,https://www.sec.gov/Archives/edgar/data/728535/000143774918013887/jbht20180630_10q.htm
JEF,https://www.sec.gov/Archives/edgar/data/96223/000009622318000025/jef10q6302018.htm
SJM,https://www.sec.gov/Archives/edgar/data/91419/000009141918000008/sjm20180731-10q.htm
JNJ,https://www.sec.gov/Archives/edgar/data/200406/000020040618000041/a2q10q07-01x18.htm
JCI,https://www.sec.gov/Archives/edgar/data/833444/000083344418000044/q3fy1810-q.htm
JNPR,https://www.sec.gov/Archives/edgar/data/1043604/000104360418000063/jnpr-10q20180630.htm
KSU,https://www.sec.gov/Archives/edgar/data/54480/000005448018000178/kcs10q06302018.htm
K,https://www.sec.gov/Archives/edgar/data/55067/000162828018010439/k-2018q210xq.htm
KEY,https://www.sec.gov/ix?doc=/Archives/edgar/data/91576/000009157618000028/key-063018x10q.htm
KMB,https://www.sec.gov/Archives/edgar/data/55785/000005578518000051/kmb_10qx2018xq2.htm
KIM,https://www.sec.gov/Archives/edgar/data/879101/000143774918013867/kim20180630_10q.htm
KMI,https://www.sec.gov/Archives/edgar/data/1506307/000150630718000058/kmi-06302018x10q.htm
KSS,https://www.sec.gov/Archives/edgar/data/885639/000156459018022819/kss-10q_20180804.htm
KHC,https://www.sec.gov/Archives/edgar/data/1637459/000163745918000116/form10-qq22018.htm
KR,https://www.sec.gov/Archives/edgar/data/56873/000155837018005499/kr-20180526x10q.htm
LB,https://www.sec.gov/Archives/edgar/data/701985/000070198518000045/ltd-201884_10q.htm
LLL,https://www.sec.gov/Archives/edgar/data/1039101/000103910118000018/lll-062918x10q.htm
LH,https://www.sec.gov/Archives/edgar/data/920148/000092014818000097/lh201810-qq2.htm
LRCX,https://www.sec.gov/Archives/edgar/data/707549/000070754918000084/lrcx_10qx3qx2018xdocument.htm
LEG,https://www.sec.gov/Archives/edgar/data/58492/000005849218000011/legq2201810q.htm
LEN,https://www.sec.gov/ix?doc=/Archives/edgar/data/920760/000162828018009144/len-2018531x10qq2.htm
LLY,https://www.sec.gov/Archives/edgar/data/59478/000005947818000188/lly-6302018x10q.htm
LNC,https://www.sec.gov/Archives/edgar/data/59558/000005955818000031/lnc-20180630x10q.htm
LKQ,https://www.sec.gov/Archives/edgar/data/1065696/000106569618000051/lkq-20180630_10q.htm
LMT,https://www.sec.gov/Archives/edgar/data/936468/000093646818000053/lmtq2201810q.htm
L,https://www.sec.gov/Archives/edgar/data/60086/000119312518230871/d508103d10q.htm
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066718000157/form10q_08032018.htm
LYB,https://www.sec.gov/Archives/edgar/data/1489393/000148939318000012/lybq22018document.htm
MTB,https://www.sec.gov/Archives/edgar/data/36270/000156459018018853/mtb-10q_20180630.htm
MAC,https://www.sec.gov/Archives/edgar/data/912242/000091224218000012/mac-6302018x10q.htm
M,https://www.sec.gov/Archives/edgar/data/794367/000079436718000094/m-08041810q.htm
MRO,https://www.sec.gov/Archives/edgar/data/101778/000010177818000107/mro-20180630x10q.htm
MAR,https://www.sec.gov/Archives/edgar/data/1048286/000162828018010613/mar-q22018x10q.htm
MMC,https://www.sec.gov/Archives/edgar/data/62709/000006270918000032/mmc0630201810q.htm
MLM,https://www.sec.gov/ix?doc=/Archives/edgar/data/916076/000156459018017737/mlm-10q_20180630.htm
MAS,https://www.sec.gov/Archives/edgar/data/62996/000006299618000053/a2018q2masco10-q06302018.htm
MA,https://www.sec.gov/Archives/edgar/data/1141391/000114139118000111/ma06302018-10xq.htm
MAT,https://www.sec.gov/Archives/edgar/data/63276/000162828018009592/mat6301810-q.htm
MKC,https://www.sec.gov/Archives/edgar/data/63754/000006375418000044/mkc-5312018xq2.htm
MCD,https://www.sec.gov/ix?doc=/Archives/edgar/data/63908/000006390818000049/mcd-6302018x10q.htm
MCK,https://www.sec.gov/Archives/edgar/data/927653/000092765318000015/mck_10qx06302018.htm
MDT,https://www.sec.gov/Archives/edgar/data/1613103/000161310318000032/mdt-2019q1x10q.htm
MRK,https://www.sec.gov/Archives/edgar/data/310158/000031015818000034/mrk0630201810q.htm
MET,https://www.sec.gov/Archives/edgar/data/1099219/000093783418000036/met-2018630x10q.htm
MTD,https://www.sec.gov/Archives/edgar/data/1037646/000103764618000026/mtd10q63018.htm
MGM,https://www.sec.gov/Archives/edgar/data/789570/000156459018019040/mgm-10q_20180630.htm
KORS,https://www.sec.gov/Archives/edgar/data/1530721/000153072118000088/kors10-q06302018.htm
MCHP,https://www.sec.gov/Archives/edgar/data/827054/000082705418000143/a630201810qq1fy19.htm
MU,https://www.sec.gov/Archives/edgar/data/723125/000072312518000065/a2018q3.htm
MSFT,https://www.sec.gov/Archives/edgar/data/789019/000156459018009307/msft-10q_20180331.htm
MAA,https://www.sec.gov/Archives/edgar/data/912595/000091259518000041/maa630201810-q.htm
MHK,https://www.sec.gov/Archives/edgar/data/851968/000085196818000103/a2q201810qdocument-classic.htm
TAP,https://www.sec.gov/Archives/edgar/data/24545/000002454518000026/tap201863010q.htm
MDLZ,https://www.sec.gov/Archives/edgar/data/1103982/000110398218000009/q2-201810qdocument.htm
MNST,https://www.sec.gov/Archives/edgar/data/865752/000110465918050877/a18-14096_110q.htm
MCO,https://www.sec.gov/Archives/edgar/data/1059556/000119312518235267/d585104d10q.htm
MOS,https://www.sec.gov/Archives/edgar/data/1285785/000161803418000011/mos_20180630x10q.htm
MSI,https://www.sec.gov/Archives/edgar/data/68505/000006850518000023/msi06-30x18q2x10q.htm
MSCI,https://www.sec.gov/Archives/edgar/data/1408198/000156459018019058/msci-10q_20180630.htm
MYL,https://www.sec.gov/Archives/edgar/data/1623613/000162361318000027/myl10q_20180630xdoc.htm
NDAQ,https://www.sec.gov/Archives/edgar/data/1120193/000112019318000010/ndaq630201810-q.htm
NOV,https://www.sec.gov/Archives/edgar/data/1021860/000119312518229129/d518369d10q.htm
NKTR,https://www.sec.gov/Archives/edgar/data/906709/000156459018020709/nktr-10q_20180630.htm
NTAP,https://www.sec.gov/Archives/edgar/data/1002047/000156459018022123/ntap-10q_20180727.htm
NFLX,https://www.sec.gov/Archives/edgar/data/1065280/000106528018000360/nflx-063018x10qxdoc.htm
NWL,https://www.sec.gov/Archives/edgar/data/814453/000119312518244528/d629346d10q.htm
NFX,https://www.sec.gov/ix?doc=/Archives/edgar/data/912750/000091275018000021/nfx2018q2-10q.htm
NEM,https://www.sec.gov/Archives/edgar/data/1164727/000155837018005735/nem-20180630x10q.htm
NWSA,https://www.sec.gov/Archives/edgar/data/1564708/000119312518159861/d512753d10q.htm
NWS,https://www.sec.gov/Archives/edgar/data/1564708/000119312518159861/d512753d10q.htm
NLSN,https://www.sec.gov/Archives/edgar/data/1492633/000156459018017504/nlsnnv-10q_20180630.htm
NKE,https://www.sec.gov/Archives/edgar/data/320187/000032018718000041/nke-02282018x10q.htm
NI,https://www.sec.gov/Archives/edgar/data/1111711/000111171118000034/ni-2018630x10q.htm
NBL,https://www.sec.gov/ix?doc=/Archives/edgar/data/72207/000007220718000060/nbl-20180630x10q.htm
JWN,https://www.sec.gov/Archives/edgar/data/72333/000007233318000132/jwn-q22018x10q.htm
NSC,https://www.sec.gov/Archives/edgar/data/702165/000070216518000040/nsc06301810-q.htm
NTRS,https://www.sec.gov/Archives/edgar/data/73124/000007312418000259/q22018form10-q.htm
NOC,https://www.sec.gov/Archives/edgar/data/1133421/000113342118000038/noc-06302018x10q.htm
NCLH,https://www.sec.gov/Archives/edgar/data/1513761/000114420418043330/tv499867_10q.htm
NRG,https://www.sec.gov/Archives/edgar/data/1013871/000101387118000032/nrg201863010q.htm
NUE,https://www.sec.gov/Archives/edgar/data/73309/000119312518242368/d597161d10q.htm
NVDA,https://www.sec.gov/Archives/edgar/data/1045810/000104581018000114/nvda2019q210q.htm
ORLY,https://www.sec.gov/Archives/edgar/data/898173/000089817318000168/orly-20180630x10q.htm
OXY,https://www.sec.gov/Archives/edgar/data/797468/000079746818000014/oxyform10q63018.htm
OMC,https://www.sec.gov/Archives/edgar/data/29989/000002998918000012/a2018q210-q.htm
OKE,https://www.sec.gov/Archives/edgar/data/1039684/000103968418000056/oke-2018630x10q.htm
ORCL,https://www.sec.gov/Archives/edgar/data/1341439/000119312518090646/d548579d10q.htm
PCAR,https://www.sec.gov/Archives/edgar/data/75362/000156459018019160/pcar-10q_20180630.htm
PKG,https://www.sec.gov/Archives/edgar/data/75677/000156459018020254/pkg-10q_20180630.htm
PH,https://www.sec.gov/Archives/edgar/data/76334/000007633418000046/ph-10qxq33312018.htm
PAYX,https://www.sec.gov/Archives/edgar/data/723531/000072353118000009/payx-20180228x10q.htm
PYPL,https://www.sec.gov/Archives/edgar/data/1633917/000163391718000171/pypl10-qq22018.htm
PNR,https://www.sec.gov/Archives/edgar/data/77360/000007736018000027/pnr-2018063010q.htm
PBCT,https://www.sec.gov/Archives/edgar/data/1378946/000119312518243842/d645386d10q.htm
PEP,https://www.sec.gov/Archives/edgar/data/77476/000007747618000055/pepsicoq2-10xq6162018.htm
PKI,https://www.sec.gov/Archives/edgar/data/31791/000003179118000011/pki-07012018x10qdocument.htm
PRGO,https://www.sec.gov/Archives/edgar/data/1585364/000158536418000071/cy18q210q.htm
PFE,https://www.sec.gov/Archives/edgar/data/78003/000007800318000070/pfe-07012018x10q.htm
PCG,https://www.sec.gov/Archives/edgar/data/75488/000100498018000012/pge-063018x10q.htm
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332918000039/pm-063018x10qxdoc.htm
PSX,https://www.sec.gov/Archives/edgar/data/1534701/000153470118000094/psx-2018630_10q.htm
PNW,https://www.sec.gov/Archives/edgar/data/7286/000076462218000052/pnw-6301810q.htm
PXD,https://www.sec.gov/Archives/edgar/data/1038357/000103835718000061/pxd-20180630.htm
PNC,https://www.sec.gov/Archives/edgar/data/713676/000071367618000065/pncq2201810-q.htm
RL,https://www.sec.gov/Archives/edgar/data/1037038/000103703818000010/rl-20180630x10q.htm
PPG,https://www.sec.gov/Archives/edgar/data/79879/000007987918000045/ppgq2201810q.htm
PPL,https://www.sec.gov/Archives/edgar/data/55387/000092222418000058/ppl-6302018x10q.htm
PX,https://www.sec.gov/Archives/edgar/data/884905/000088490518000063/px-q2201810q.htm
PFG,https://www.sec.gov/Archives/edgar/data/1126328/000110465918048612/a18-13673_110q.htm
PGR,https://www.sec.gov/Archives/edgar/data/80661/000008066118000039/pgr-201863010q2ndquarter.htm
PEG,https://www.sec.gov/Archives/edgar/data/81033/000078878418000022/pseg-6302018xq2.htm
PSA,https://www.sec.gov/Archives/edgar/data/1393311/000139331118000021/psa-20180630x10q.htm
PHM,https://www.sec.gov/ix?doc=/Archives/edgar/data/822416/000082241618000037/phm630201810-q.htm
PVH,https://www.sec.gov/Archives/edgar/data/78239/000007823918000026/a10q2q2018.htm
QRVO,https://www.sec.gov/Archives/edgar/data/1604778/000160477818000071/qorvo2018063010-q.htm
PWR,https://www.sec.gov/Archives/edgar/data/1050915/000105091518000061/pwr6-30x201810xq.htm
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000172894918000075/qcom06241810-q.htm
DGX,https://www.sec.gov/Archives/edgar/data/1022079/000102207918000163/dgx0630201810-q.htm
RJF,https://www.sec.gov/Archives/edgar/data/720005/000072000518000058/rjf-2018063010q.htm
RTN,https://www.sec.gov/ix?doc=/Archives/edgar/data/1047122/000104712218000201/rtn-07012018x10q.htm
O,https://www.sec.gov/Archives/edgar/data/726728/000072672818000087/o-06302018x10q.htm
RHT,https://www.sec.gov/Archives/edgar/data/1087423/000108742318000014/rht-10qq1fy19.htm
REG,https://www.sec.gov/Archives/edgar/data/910606/000091060618000030/reg10-q063018.htm
REGN,https://www.sec.gov/Archives/edgar/data/872589/000153217618000028/regn-063018x10q.htm
RF,https://www.sec.gov/Archives/edgar/data/1281761/000128176118000092/rf-2018630x10xq.htm
RSG,https://www.sec.gov/Archives/edgar/data/1060391/000106039118000023/rsg630201810-q.htm
RMD,https://www.sec.gov/Archives/edgar/data/943819/000094381918000009/rmd-20180331x10q.htm
RHI,https://www.sec.gov/Archives/edgar/data/315213/000162828018010303/rhi6301810q.htm
ROK,https://www.sec.gov/Archives/edgar/data/1024478/000102447818000024/rok-2018630x10q.htm
COL,https://www.sec.gov/Archives/edgar/data/1137411/000113741118000071/col_6302018x10q.htm
ROP,https://www.sec.gov/Archives/edgar/data/882835/000088283518000034/a2018q210-q.htm
ROST,https://www.sec.gov/Archives/edgar/data/745732/000074573218000024/rost-20180804x10q.htm
RCL,https://www.sec.gov/Archives/edgar/data/884887/000088488718000079/rcl-6302018x10q.htm
CRM,https://www.sec.gov/Archives/edgar/data/1108524/000110852418000057/crmq2fy1910-q.htm
SBAC,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000016/sbac-20180630x10q.htm
SCG,https://www.sec.gov/Archives/edgar/data/91882/000075473718000228/a2018630-10q.htm
SLB,https://www.sec.gov/Archives/edgar/data/87347/000156459018017379/slb-10q_20180630.htm
SEE,https://www.sec.gov/Archives/edgar/data/1012100/000162828018010542/q2201810-qdocument.htm
SRE,https://www.sec.gov/ix?doc=/Archives/edgar/data/86521/000008652118000059/sre20180630form10q.htm
SHW,https://www.sec.gov/Archives/edgar/data/89800/000008980018000014/shw-2018630_10q.htm
SPG,https://www.sec.gov/Archives/edgar/data/1022344/000155837018006144/spg-20180630x10q.htm
SWKS,https://www.sec.gov/Archives/edgar/data/4127/000000412718000032/q31810qjune292018.htm
SLG,https://www.sec.gov/Archives/edgar/data/1040971/000104097118000020/a18q2slg10qdoc.htm
SNA,https://www.sec.gov/Archives/edgar/data/91440/000009144018000008/sna_q2fy18x10-qdocument.htm
SO,https://www.sec.gov/Archives/edgar/data/3153/000009212218000050/so_10qx6302018.htm
LUV,https://www.sec.gov/Archives/edgar/data/92380/000009238018000110/luv-6302018x10q.htm
SPGI,https://www.sec.gov/Archives/edgar/data/64040/000006404018000162/spgi-2018630x10q.htm
SWK,https://www.sec.gov/Archives/edgar/data/93556/000009355618000028/swk-q22018.htm
SBUX,https://www.sec.gov/Archives/edgar/data/829224/000082922418000037/sbux-07012018x10xq.htm
STT,https://www.sec.gov/Archives/edgar/data/93751/000009375118000439/stt-2018630_10q.htm
SRCL,https://www.sec.gov/Archives/edgar/data/861878/000156459018018934/srcl-10q_20180630.htm
SYK,https://www.sec.gov/Archives/edgar/data/310764/000031076418000185/syk10q63018.htm
STI,https://www.sec.gov/Archives/edgar/data/750556/000075055618000186/a63018stiform10-qxreport.htm
SIVB,https://www.sec.gov/Archives/edgar/data/719739/000071973918000038/sivb-6302018x10q.htm
SYF,https://www.sec.gov/Archives/edgar/data/1601712/000160171218000209/synchrony630201810q.htm
SNPS,https://www.sec.gov/Archives/edgar/data/883241/000088324118000008/a073118snps10-q.htm
TROW,https://www.sec.gov/Archives/edgar/data/1113169/000111316918000018/a10q-q22018.htm
TTWO,https://www.sec.gov/Archives/edgar/data/946581/000162828018010376/ttwo10q06302018.htm
TGT,https://www.sec.gov/Archives/edgar/data/27419/000002741918000027/tgt-20180804x10xq.htm
TEL,https://www.sec.gov/Archives/edgar/data/1385157/000104746918005195/a2236279z10-q.htm
FTI,https://www.sec.gov/Archives/edgar/data/1681459/000168145918000092/technipfmc2018630-10q.htm
TXN,https://www.sec.gov/Archives/edgar/data/97476/000156459018018753/txn-10q_20180630.htm
TXT,https://www.sec.gov/Archives/edgar/data/217346/000110465918047226/a18-14040_110q.htm
TIF,https://www.sec.gov/Archives/edgar/data/98246/000009824618000275/tif-2018731x10q.htm
TWTR,https://www.sec.gov/Archives/edgar/data/1418091/000156459018017905/twtr-10q_20180630.htm
TJX,https://www.sec.gov/Archives/edgar/data/109198/000162828018011568/tjx-10qx20180804.htm
TMK,https://www.sec.gov/Archives/edgar/data/320335/000032033518000033/tmk201810-qq2document.htm
TSS,https://www.sec.gov/Archives/edgar/data/721683/000155837018006540/tss-20180630x10q.htm
TSCO,https://www.sec.gov/Archives/edgar/data/916365/000091636518000093/q2201810q.htm
TDG,https://www.sec.gov/Archives/edgar/data/1260221/000126022118000051/tdg2018q310-q.htm
TRV,https://www.sec.gov/Archives/edgar/data/86312/000008631218000024/trv-6302018x10q.htm
TRIP,https://www.sec.gov/Archives/edgar/data/1526520/000156459018018438/trip-10q_20180630.htm
TSN,https://www.sec.gov/Archives/edgar/data/100493/000010049318000092/tsn2018q310q.htm
UDR,https://www.sec.gov/Archives/edgar/data/74208/000007420818000064/c208-20180630x10q.htm
ULTA,https://www.sec.gov/Archives/edgar/data/1403568/000155837018007310/ulta-20180804x10q.htm
UAA,https://www.sec.gov/Archives/edgar/data/1336917/000133691718000040/ua-06302018x10q1.htm
UA,https://www.sec.gov/Archives/edgar/data/1336917/000133691718000040/ua-06302018x10q1.htm
UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088518000184/unp-20180630x10q.htm
UNH,https://www.sec.gov/Archives/edgar/data/731766/000073176618000030/unh201863010-q.htm
UPS,https://www.sec.gov/Archives/edgar/data/1090727/000109072718000032/ups-06302018x10q.htm
URI,https://www.sec.gov/Archives/edgar/data/1047166/000106770118000024/uri-6302018x10q.htm
UTX,https://www.sec.gov/Archives/edgar/data/101829/000010182918000027/a2018-06x3010xq.htm
UHS,https://www.sec.gov/Archives/edgar/data/352915/000156459018020489/uhs-10q_20180630.htm
UNM,https://www.sec.gov/Archives/edgar/data/5513/000000551318000073/unm06302018-10xq.htm
VFC,https://www.sec.gov/Archives/edgar/data/103379/000010337918000009/vfcq1201910-q.htm
VLO,https://www.sec.gov/Archives/edgar/data/1035002/000103500218000041/vloform10-qx6302018.htm
VAR,https://www.sec.gov/Archives/edgar/data/203527/000162828018010705/var10qq32018.htm
VTR,https://www.sec.gov/ix?doc=/Archives/edgar/data/740260/000074026018000145/vtr6302018-10q.htm
VRSN,https://www.sec.gov/Archives/edgar/data/1014473/000101447318000036/vrsn-2018630x10q.htm
VRSK,https://www.sec.gov/Archives/edgar/data/1442145/000144214518000036/vrsk-201863010q.htm
VRTX,https://www.sec.gov/Archives/edgar/data/875320/000087532018000022/a2018q210-q.htm
VIAB,https://www.sec.gov/Archives/edgar/data/1339947/000133994718000033/via-20180630x10q.htm
V,https://www.sec.gov/Archives/edgar/data/1403161/000140316118000034/v63018form10q.htm
VNO,https://www.sec.gov/Archives/edgar/data/899689/000089968918000049/vno-063018x10q.htm
VMC,https://www.sec.gov/Archives/edgar/data/1396009/000139600918000036/vmc-20180630x10q.htm
WMT,https://www.sec.gov/Archives/edgar/data/104169/000010416918000086/wmtform10-qx7312018.htm
WBA,https://www.sec.gov/Archives/edgar/data/1618921/000161892118000033/wba-2018531x10q.htm
DIS,https://www.sec.gov/Archives/edgar/data/1001039/000100103918000134/fy2018_q3x10qxdoc.htm
WM,https://www.sec.gov/Archives/edgar/data/823768/000155837018005703/wm-20180630x10q.htm
WAT,https://www.sec.gov/Archives/edgar/data/1000697/000119312518237475/d514483d10q.htm
WEC,https://www.sec.gov/Archives/edgar/data/783325/000010781518000243/a2018q2wec10q.htm
WELL,https://www.sec.gov/Archives/edgar/data/766704/000076670418000040/a2q1810-q.htm
WDC,https://www.sec.gov/Archives/edgar/data/106040/000010604018000016/wdc-2018q310xqxdoc.htm
WU,https://www.sec.gov/Archives/edgar/data/1365135/000136513518000033/wu-6302018x10q.htm
WRK,https://www.sec.gov/Archives/edgar/data/1636023/000156459018019008/wrk-10q_20180630.htm
WY,https://www.sec.gov/Archives/edgar/data/106535/000010653518000052/wy630201810q.htm
WHR,https://www.sec.gov/Archives/edgar/data/106640/000010664018000061/whr630201810-q.htm
WMB,https://www.sec.gov/Archives/edgar/data/107263/000010726318000024/wmb_20180630x10q.htm
WLTW,https://www.sec.gov/Archives/edgar/data/1140536/000114053618000019/wltw-20180630_10q.htm
WYNN,https://www.sec.gov/Archives/edgar/data/1174922/000117492218000160/wrl-20180630x10q.htm
XEL,https://www.sec.gov/Archives/edgar/data/72903/000007290318000042/xcel06301810-q.htm
XRX,https://www.sec.gov/Archives/edgar/data/108772/000010877218000039/xrx-63018x10q.htm
XLNX,https://www.sec.gov/Archives/edgar/data/743988/000074398818000038/xlnx0630201810q.htm
XYL,https://www.sec.gov/ix?doc=/Archives/edgar/data/1524472/000152447218000035/xyl0630201810-q.htm
YUM,https://www.sec.gov/ix?doc=/Archives/edgar/data/1041061/000104106118000040/yum-6302018x10q.htm
ZBH,https://www.sec.gov/Archives/edgar/data/1136869/000156459018019495/zbh-10q_20180630.htm
ZION,https://www.sec.gov/Archives/edgar/data/109380/000010938018000235/zion-20180630x10xq.htm
